motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
analyze|rewrite|compute|simplify,4,0,7,0.0,0.21875,-0.21875,0.0,-4.017971583437527,3.9865045717250276e-05,0.00034454789512766313,0.21875,4.017971583437527
analyze|instantiate|compute|simplify,4,0,7,0.0,0.21875,-0.21875,0.0,-4.017971583437527,3.9865045717250276e-05,0.00034454789512766313,0.21875,4.017971583437527
rewrite|compute|simplify,3,0,7,0.0,0.21875,-0.21875,0.0,-4.017971583437527,3.9865045717250276e-05,0.00034454789512766313,0.21875,4.017971583437527
instantiate|compute|simplify,3,0,7,0.0,0.21875,-0.21875,0.0,-4.017971583437527,3.9865045717250276e-05,0.00034454789512766313,0.21875,4.017971583437527
instantiate|compute|compute|simplify,4,0,7,0.0,0.21875,-0.21875,0.0,-4.017971583437527,3.9865045717250276e-05,0.00034454789512766313,0.21875,4.017971583437527
instantiate|compute|rewrite|simplify,4,0,7,0.0,0.21875,-0.21875,0.0,-4.017971583437527,3.9865045717250276e-05,0.00034454789512766313,0.21875,4.017971583437527
compute|rewrite|compute|simplify,4,0,7,0.0,0.21875,-0.21875,0.0,-4.017971583437527,3.9865045717250276e-05,0.00034454789512766313,0.21875,4.017971583437527
instantiate|rewrite|compute|simplify,4,0,7,0.0,0.21875,-0.21875,0.0,-4.017971583437527,3.9865045717250276e-05,0.00034454789512766313,0.21875,4.017971583437527
analyze|rewrite|conclude,3,53,25,0.5638297872340425,0.78125,-0.21742021276595747,0.7217021267357957,-0.9697872049568074,0.03527073342193667,0.08680991189831812,0.21742021276595747,0.9697872049568074
instantiate|apply-formula|compute|conclude,4,18,13,0.19148936170212766,0.40625,-0.21476063829787234,0.4713584276449704,-1.0517952286228935,0.018971890117780377,0.05389845135218094,0.21476063829787234,1.0517952286228935
compute|compute|compute|conclude,4,39,20,0.4148936170212766,0.625,-0.21010638297872342,0.6638297861719149,-0.8347785906814198,0.04340001700628987,0.1002175965221579,0.21010638297872342,0.8347785906814198
compute|compute,2,58,26,0.6170212765957447,0.8125,-0.19547872340425532,0.759410801029334,-0.9336280624412201,0.0515129948215882,0.11760513912098437,0.19547872340425532,0.9336280624412201
