motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
simplify|compute|instantiate|apply-formula,4,23,1,0.0186536901865369,0.000689655172413793,0.01796403501412311,27.04781155115176,2.931720485025546,2.0740747196194322e-07,9.247581225841643e-06,0.01796403501412311,2.931720485025546
expand|simplify|instantiate,3,8,4,0.006488240064882401,0.002758620689655172,0.0037296193752272286,2.3519861709248837,0.8017866881680191,0.24469751348858157,0.4279591539023961,0.0037296193752272286,0.8017866881680191
compare|apply-formula|compute,3,11,3,0.008921330089213302,0.0020689655172413794,0.006852364571971923,4.311974125665602,1.3585240549719597,0.015873730830208335,0.06577881131338342,0.006852364571971923,1.3585240549719597
analyze|rewrite|simplify|guess,4,4,1,0.0032441200324412004,0.000689655172413793,0.002554464860027407,4.703967226287263,1.2632233753735724,0.18675610169904802,0.35990392271219973,0.002554464860027407,1.2632233753735724
simplify|compare|conclude|compute,4,4,1,0.0032441200324412004,0.000689655172413793,0.002554464860027407,4.703967226287263,1.2632233753735724,0.18675610169904802,0.35990392271219973,0.002554464860027407,1.2632233753735724
count_total|compute|apply_formula|conclude,4,0,7,0.0,0.004827586206896552,-0.004827586206896552,0.0,-2.550835137968632,0.01766556748324293,0.06841472974927405,0.004827586206896552,2.550835137968632
check-constraint|derive-intermediate|simplify|solve,4,8,0,0.006488240064882401,0.0,0.006488240064882401,6488240.0648824,3.0017727446495077,0.001965139615021482,0.014385687560749729,0.006488240064882401,3.0017727446495077
compute|simplify|solve,3,23,0,0.0186536901865369,0.0,0.0186536901865369,18653690.1865369,4.0310224288934045,1.5320851858338485e-08,1.2463647380195712e-06,0.0186536901865369,4.0310224288934045
compute|instantiate|instantiate|check-constraint,4,17,10,0.013787510137875101,0.006896551724137931,0.00689095841373717,1.999188680109531,0.6798380160669966,0.08265214233994682,0.1980320275733724,0.00689095841373717,0.6798380160669966
instantiate|check-constraint|analyze,3,23,25,0.0186536901865369,0.017241379310344827,0.0014123108761920737,1.0819139680681302,0.08181110096034638,0.8840146395363984,0.9865645929074077,0.0014123108761920737,0.08181110096034638
derive_intermediate|derive_intermediate|check_constraint,3,1,5,0.0008110300081103001,0.0034482758620689655,-0.0026372458539586654,0.23519863414438313,-1.1398723285907053,0.22741465931147953,0.4064189781194748,0.0026372458539586654,1.1398723285907053
multiply|divide|solve,3,23,0,0.0186536901865369,0.0,0.0186536901865369,18653690.1865369,4.0310224288934045,1.5320851858338485e-08,1.2463647380195712e-06,0.0186536901865369,4.0310224288934045
derive-intermediate|instantiate|apply-formula|simplify,4,13,11,0.010543390105433901,0.007586206896551724,0.0029571832088821767,1.3898103306958343,0.3253778702943953,0.4207490501407152,0.6124594695827145,0.0029571832088821767,0.3253778702943953
rewrite|instantiate|rewrite|apply-formula,4,31,22,0.025141930251419302,0.015172413793103448,0.009969516458315853,1.657081657354072,0.5086944563121245,0.07080552021098756,0.1780827321741182,0.009969516458315853,0.5086944563121245
check-constraint|derive-intermediate|check-constraint|compute,4,17,26,0.013787510137875101,0.01793103448275862,-0.0041435243448835184,0.7689187917302558,-0.25710086034832247,0.4425183301979039,0.6352809588630589,0.0041435243448835184,0.25710086034832247
compute|instantiate|guess|compute,4,3,7,0.0024330900243309003,0.004827586206896552,-0.0023944961825656517,0.5039971149262841,-0.6024899227750176,0.35884280300788185,0.5703030084134176,0.0023944961825656517,0.6024899227750176
rewrite|apply-formula|compute,3,91,87,0.07380373073803731,0.06,0.013803730738037312,1.2300621584662526,0.22153625843519043,0.16151251161613,0.32496392089846465,0.013803730738037312,0.22153625843519043
instantiate|compute|backtrack|compute,4,2,8,0.0016220600162206002,0.005517241379310344,-0.003895181363089744,0.29399832465278747,-1.0656306508004536,0.12022249376555225,0.2633309889423079,0.003895181363089744,1.0656306508004536
